movie_id,title,overview,vote_average,poster_path,genres,director,actors,vader_sentiment
1713222,Madonna + Graham,"Graham Norton sits down with the 'Queen of Pop', singer-songwriter, record producer, actress, entrepreneur, charity founder and LGBT rights and gender equality activist Madonna. The pair discuss her lengthy career in which she has achieved 18 multi-platinum albums globally, seven Grammy Awards, two Golden Globe Awards, twenty MTV Video Music Awards and an induction to the Rock and Roll Hall of Fame.",0.0,/aqd7kiDy5QbUgTgR2X89dlYuutj.jpg,Documentary,Karen McGann,Madonna|Graham Norton|Stuart Price|Kylie Minogue|Lourdes Leon,0.9287
1221061,Sound of Falling,"Four adolescent girls each spend their youth in the same farmhouse over the last century. Though separated by decades, resonances between their lives emerge: their desires and distress, secrets and truths, encounters with another’s gaze and defiant gaze in return.",6.8,/mv2edAI0vmheVVcv4mIVW5X8GNP.jpg,Drama|War,Mascha Schilinski,Luise Heyer|Lena Urzendowsky|Claudia Geisler-Bading|Lea Drinda|Hanna Heckt,-0.3612
976734,Canary Black,"Top level CIA agent Avery Graves is blackmailed by terrorists into betraying her own country to save her kidnapped husband. Cut off from her team, she turns to her underworld contacts to survive and help locate the coveted intelligence that the kidnappers want.",6.225,/hhiR6uUbTYYvKoACkdAIQPS5c6f.jpg,Action|Thriller|Crime,Pierre Morel,Kate Beckinsale|Rupert Friend|Saffron Burrows|Ray Stevenson|Goran Kostić,-0.2023
1242434,Highest 2 Lowest,"When a titan music mogul, widely known as having the ""best ears in the business"", is targeted with a ransom plot, he is jammed up in a life-or-death moral dilemma.",5.506,/RFQtinuiHhOnbmJaCn3uzegCYF.jpg,Thriller|Crime|Drama,Spike Lee,Denzel Washington|Jeffrey Wright|Ilfenesh Hadera|Elijah Wright|Aubrey Joseph,0.5423
1721204,Dooradarshini,"Follows Hari and Vani in a 1990s village as they navigate an emotional love story influenced by relationships, memories, and difficulties that test their bond.",0.0,/A5vUUAoMPj0GMARpA7hZrawcnJx.jpg,,Unknown,,0.5574
1478117,Pickleball Pete,A washed-up tennis player enters a Palm Beach pickleball tournament in order to save his hometown courts from being torn down for a corporate office complex.,6.0,/sB61RzPSbRMfcvQmGbP4TsQFAgJ.jpg,Comedy,Dominic Giannetti,Kevin Sorbo|Chad Ridgely|Dean Cain|Carmelita Hughes|Steven T. Smith,0.296
1712587,Kikirot Kirot,"A married couple’s life unravels when the wife’s cousin moves in. The husband realizes she’s the stripper he secretly met before, sparking temptation, deception, and fear of exposure.",7.0,/gIFCj47N5Z4dUQkhJ8Is5POUGyk.jpg,Drama,Rodante Pajemna Jr.,Skye Gonzaga|Rinoa Halili|Mark Dionisio|Mark Niño|Margaret Sison,-0.7269
1396674,Dog Day Evening,"A hostage situation occurred at a TV station. The kidnapper K was not after money, he just wanted to terminate the monthly subscription to the TV station.",7.833,/wvhYHjM1SV9zJDbD4yv8Bfj788f.jpg,Drama|Crime|Comedy,Mak Tin-Shu,Michael Ning|Fish Liew Chi-Yu|Rachel Leung|Yoyo Tse Wing-yan|Mak Pui-Tung,0.0
1517868,Maddie's Secret,"Maddie is a plucky dishwasher who leaps to viral superstardom at a trendy food content creation company. While her life seems picturesque — complete with an adoring husband, ride-or-die best friend and a cupboard full of woman-owned ethically-sourced chili crisp to boot — mounting professional pressures threaten to reawaken a hidden secret from her troubled past.",8.0,/gtssK2SacGjpj2psN0Ee2TcTgso.jpg,Comedy,John Early,John Early|Kate Berlant|Eric Rahill|Kristen Johnston|Claudia O'Doherty,0.8316
1588846,Ekis,"Erik Matti’s classic Ekis gets a bold reboot with an all-girls ensemble led by Angela Morena, Cheena Dizon, and Aliya Raymundo. A crew of female thugs launches a kidnap-for-ransom plot, but when things go wrong, escaping the chaos becomes impossible.",6.2,/vuUvGqqGabV422qzjGWPlhRuvN0.jpg,Drama,Christian Paolo Lat,Angela Morena|Cheena Dizon|Aliya Raymundo|Astrid Lee|Arnold Reyes,-0.8442
1418657,The Yeti,"When an oil tycoon and a famous adventurer vanish into the harsh winter of remote northern Alaska, a hand-picked rescue team endeavors to bring them home. What they don’t know is that they are trespassing on The Yeti’s territory, and the elements are the least of their worries.",6.23,/zaqEfoKcWkVni2eONhJ7DRhMO8Q.jpg,Horror|Thriller,Gene Gallerano,Brittany Allen|Eric Nelsen|Corbin Bernsen|William Sadler|Heather Lind,-0.0516
350,The Devil Wears Prada,"A young woman from the Midwest gets more than she bargained for when she moves to New York to become a writer and ends up as the assistant to the tyrannical, larger-than-life editor-in-chief of a major fashion magazine.",7.438,/8912AsVuS7Sj915apArUFbv6F9L.jpg,Drama|Comedy,David Frankel,Meryl Streep|Anne Hathaway|Emily Blunt|Stanley Tucci|Simon Baker,0.0
760329,The Smashing Machine,"In the late 1990s, up-and-coming mixed martial artist Mark Kerr aspires to become the greatest fighter in the world. However, he must also battle his opioid dependence and a volatile relationship with his girlfriend Dawn.",6.378,/cwwvrdYeIrARXdiv09GIO6XWK5l.jpg,Drama|History|Action,Benny Safdie,Dwayne Johnson|Emily Blunt|Ryan Bader|Bas Rutten|Oleksandr Usyk,0.4939
1437511,How to Rob a Bank,"A crew of social media-savvy bank robbers broadcasts their daring heists, unaware that their growing viral fame has put them in the crosshairs of a veteran FBI agent and a brilliant software engineer. Despite the unlikely duo closing in, the crime ring pushes past their limits, putting everything on the line for their most ambitious heist yet.",0.0,/oUt2f6qHRZDnprG16ELimRhDGDV.jpg,Crime|Thriller,David Leitch,Nicholas Hoult|Zoë Kravitz|Anna Sawai|Rhenzy Feliz|Pete Davidson,0.8399
1197306,A Working Man,"Levon Cade left behind a decorated military career in the black ops to live a simple life working construction. But when his boss's daughter, who is like family to him, is taken by human traffickers, his search to bring her home uncovers a world of corruption far greater than he ever could have imagined.",6.693,/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg,Action|Crime|Thriller,David Ayer,Jason Statham|Jason Flemyng|Merab Ninidze|Maximilian Osinski|Cokey Falkow,0.7579
1198439,Easy Girl,"Spending every evening in a new and mysterious stranger’s bed, capricious transient Nore agrees to move into a spare room eagerly offered to her by Jonna, a reserved medical student. Against the odds, this unlikely pair finds solace in each other and fall into an intoxicating pattern of partying hard at night with the local men vying for their attention. As their relationship intensifies, Nore’s troubled past comes to light and threatens to dismantle the blissfully ignorant, inexplicably jubilant lifestyle they’ve built together in this “candy-colored, flamboyant and deeply personal film.” (Variety)",6.0,/9e3tub2Bqjlh8w9W6uncOGfrR7c.jpg,Drama,Hille Norden,Dana Herfurth|Luna Jordan|Vera Fay|Jakob Geßner|Johann von Bülow,0.4404
1197306,A Working Man,"Levon Cade left behind a decorated military career in the black ops to live a simple life working construction. But when his boss's daughter, who is like family to him, is taken by human traffickers, his search to bring her home uncovers a world of corruption far greater than he ever could have imagined.",6.693,/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg,Action|Crime|Thriller,David Ayer,Jason Statham|Jason Flemyng|Merab Ninidze|Maximilian Osinski|Cokey Falkow,0.7579
1198439,Easy Girl,"Spending every evening in a new and mysterious stranger’s bed, capricious transient Nore agrees to move into a spare room eagerly offered to her by Jonna, a reserved medical student. Against the odds, this unlikely pair finds solace in each other and fall into an intoxicating pattern of partying hard at night with the local men vying for their attention. As their relationship intensifies, Nore’s troubled past comes to light and threatens to dismantle the blissfully ignorant, inexplicably jubilant lifestyle they’ve built together in this “candy-colored, flamboyant and deeply personal film.” (Variety)",6.0,/9e3tub2Bqjlh8w9W6uncOGfrR7c.jpg,Drama,Hille Norden,Dana Herfurth|Luna Jordan|Vera Fay|Jakob Geßner|Johann von Bülow,0.4404
1291375,Virginia Woolf's Night & Day,"In 1910 London, independent-minded Katharine Hilbery defies her family's expectations of marriage to pursue a career in astronomy. But when her father pressures her into an unwanted engagement, her resolve is tested. Through new friendships—including a bold suffragette and a thoughtful editor—Katharine begins to question the limits placed on her by society, love, and tradition, ultimately searching for a path that is truly her own.",6.0,/6psNzdIymhnN8KQggL4tiZRNIXg.jpg,Comedy|Drama|Romance,Tina Gharavi,Haley Bennett|Elyas M'Barek|Lily Allen|Jack Whitehall|Jennifer Saunders,0.9664
987470,The Woman in the White Car,"Hyun-ju, a kind-hearted small-town cop with a razor-sharp mind, is summoned by the local hospital to deal with Do-kyung, who has arrived carrying the limp body of her sister, believed to have been stabbed in a violent attack by her controlling fiancé. Hyun-ju, herself a victim of domestic abuse, is sympathetic until she finds holes in Do-kyung's statement. Her suspicions are further aroused when it transpires that the injured woman is not Do-kyung's sister and Do-kyung's real sister is missing.",6.1,/6kLdCMcfYItUrPWCI24CmWfNQRg.jpg,Thriller|Mystery,Christine Ko,Jung Ryeo-won|Lee Jung-eun|Jang Jin-hee|Kang Jeong-woo|Lee Hwi-jong,-0.9601
862,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",7.98,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,Family|Comedy|Animation|Adventure,John Lasseter,Tom Hanks|Tim Allen|Don Rickles|Jim Varney|Wallace Shawn,0.128
1497348,Alas Roban,"The lives of Sita and her daughter, Gendis, change after a terrifying night. Their journey through Alas Roban is filled with fear and relentless terror. Can they uncover what's happening there?",4.6,/84Az3SHKRJDg971KQ0j9nZWYTcf.jpg,Drama|Horror|Mystery,Hadrah Daeng Ratu,Michelle Ziudith|Rio Dewanto|Fara Shakila|Taskya Namya|Imelda Therinne,-0.9042
843342,Hamlet,"When Hamlet returns for his father’s funeral, he is stunned to discover his uncle Claudius is marrying his newly widowed mother. Visited by his father’s ghost, Hamlet learns his brutal murder was at the hands of Claudius - and spirals into a quest for vengeance that exposes the rot at the heart of the family’s empire and threatens his own sanity.",5.6,/7cBh6fWchOJY961A8F1rT98HDdA.jpg,Drama,Aneil Karia,Riz Ahmed|Morfydd Clark|Timothy Spall|Art Malik|Sheeba Chaddha,-0.9648
1300501,Patriot,"When a Malayali DRW analyst tries to expose a corrupt regional politician from Kerala and his malpractices regarding spyware, he goes on the run, becomes a vlogger, and must clear his name of the false allegations levelled against him.",7.182,/4cK4Js7yg8wL2YeZh7DWuoz1bgZ.jpg,Action|Drama|Thriller,Mahesh Narayanan,Mammootty|Mohanlal|Fahadh Faasil|Kunchacko Boban|Nayanthara,0.25
1395353,Gioia,"Gioia is a high school teacher who has never known any other love than the oppressive bond with her own parents, with whom she still lives. One of the students at her school, Alessio, is cashing in on his own body to make a couple of hundred euros to help his mother, a cashier in a supermarket. The relationship that dawns between Gioia and Alessio is forbidden fruit, fragile yet, inexplicably, one they can’t do without. Still, Alessio’s desire to improve his social standing is a silent killer that prevents him from ultimately accepting Gioia’s surprising affection for him. He goes and destroys it all, cancelling the only person who has ever loved him.",6.524,/tWjKV4Aq5RebW7k9PuzJ7HHjNJP.jpg,Drama,Nicolangelo Gelormini,Valeria Golino|Saul Nanni|Jasmine Trinca|Francesco Colella|Betti Pedrazzi,0.685
875828,Peaky Blinders: The Immortal Man,"After his estranged son gets embroiled in a Nazi plot, self-exiled gangster Tommy Shelby must return to Birmingham to save his family — and his nation.",7.247,/gRMalasZEzsZi4w2VFuYusfSfqf.jpg,Crime|Drama,Tom Harper,Cillian Murphy|Barry Keoghan|Rebecca Ferguson|Tim Roth|Stephen Graham,0.4939
1128650,The Prosecutor,"A poor young man is wrongly charged with drug trafficking after being deceived. An ex-prosecutor investigates the case, uncovers a corrupt lawyer team's scheme, and restores justice despite obstruction from evil forces.",7.079,/n3ZnFqp988MWfIkT8OHofEJfjlt.jpg,Action|Drama|Crime|Thriller,Donnie Yen,Donnie Yen|Francis Ng Chun-Yu|Julian Cheung Chi-Lam|Kent Cheng Jak-Si|Michael Hui Koon-Man,0.3217
1444084,Narcisa's Will,"Haunted by memories of her recently deceased mother, former star Narcisa, Ana decides to sell the childhood mansion she inherited and share the proceeds with her brother, Diego. However, the grim cleansing process reveals a legacy quite different from what she imagined.",0.0,/kmeGpWrYy679EzRJvu04Sn91j6w.jpg,Horror,Daniel Dias,Paolla Oliveira|Pedro Henrique Müller|Rosamaria Murtinho|Elvira Helena|Jorge Luiz Jeronymo,-0.6808
1451078,Raakaasa,"Returning home after a decade, an NRI chasing romance inadvertently awakens an ancient darkness long feared by his village. As the threat intensifies, love turns deadly and life hangs in the balance.",6.636,/x7zwiuC1HTw5XGZ5JrOwF9uFqRy.jpg,Fantasy|Comedy,Manasa Sharma,Sangeeth Shobhan|Nayan Sarika|Raadhya|Vennela Kishore|Getup Srinu,0.0516
1236204,Birthrite,"When a pregnant woman is bequeathed a home from an estranged aunt, she and her girlfriend leave the city behind to begin new chapter. But when a karmic debt threatens the life of their unborn child, they soon discover their place in the cursed history of the town.",4.625,/l40gJ4CWG6JjKLKUs4d1MEzdtAh.jpg,Thriller|Horror,Ross Partridge,Alice Kremelberg|Michael Chernus|Owen Campbell|Patch Darragh|Ross Partridge,-0.775
1160360,If I Had Legs I'd Kick You,"With her life crashing down around her, Linda attempts to navigate her child's mysterious illness, her absent husband, a missing person, and an increasingly hostile relationship with her therapist.",6.322,/va0TQ9WprMXRqQAzY56vyqY0Yd5.jpg,Drama,Mary Bronstein,Rose Byrne|Conan O'Brien|A$AP Rocky|Danielle Macdonald|Delaney Quinn,-0.7579
1269644,Amrum,"On Amrum Island in spring 1945, twelve-year-old Nanning hunts seals, fishes at night, and works the fields to help feed his family. When the war ends, his mother sinks into depression, and he must navigate new conflicts while struggling to find his own path.",7.208,/z87OLGYXojP3bJjp0EpbutpvGTy.jpg,Drama|War,Fatih Akin,Jasper Billerbeck|Diane Kruger|Kian Köppke|Laura Tonke|Hark Bohm,-0.8834
1195631,William Tell,"The narrative unfolds in the 14th Century, when the European nations vie for supremacy within the Holy Roman Empire. The ambitious Austrian Empire, desiring more land, invades neighbouring Switzerland, a serene and pastoral nation. Protagonist William Tell, a formerly peaceful hunter, finds himself forced to take action as his family and homeland come under threat from the oppressive Austrian King and his ruthless warlords.",6.201,/8SdaetXSTPyQVDb5pTEPRLBSx15.jpg,Action|Adventure|Drama|History,Nick Hamm,Claes Bang|Connor Swindells|Golshifteh Farahani|Jonah Hauer-King|Ellie Bamber,0.1027
1722970,The Magnificent Mendez,　A Miami movie producer must confront his dark past when his long-lost love returns.,8.0,/dYCaa2MI7Z2EShKjWZA2hlLTPXS.jpg,Drama,Daniel Nunez,Christopher Diaz|Daniel Nunez|Edelweiss Saz|René Lavan|Maritsa Campos,0.5423
1421609,Now I Met Her,"An 18-year-old discovers his late mother’s diary and begins piecing together the exuberant, complicated life she once led.",6.167,/jv5NlASaYmGkaIad07g0iu0s75B.jpg,Family|Comedy|Drama,Xiao Luxi,Ma Sichun|White-K|Huang Minghao|Sunny Sun|Liang Jingkang,0.5859
1245993,Caught Stealing,"Burned-out ex-baseball player Hank Thompson unexpectedly finds himself embroiled in a dangerous struggle for survival amidst the criminal underbelly of late 1990s New York City, forced to navigate a treacherous underworld he never imagined.",6.858,/cvda8s5J8YaHjTyEyXQpvD6f3iV.jpg,Crime|Thriller|Comedy,Darren Aronofsky,Austin Butler|Regina King|Zoë Kravitz|Matt Smith|Liev Schreiber,-0.8957
1419053,ChaO,"In a futuristic world where humans and mermaids coexist, the life of mild-mannered office worker Stephan is upended when he is suddenly proposed to by Chao — a princess from the mermaid kingdom. With no time to make sense of what's happening, Stephan soon finds himself living with the unpredictable, wholehearted Chao, and her sincere love begins to break down his emotional barriers.",7.357,/m723xGi6lyklfsTPdtgEtYJSKcw.jpg,Animation|Fantasy|Romance,Yasuhiro Aoki,Ouji Suzuka|Anna Yamada|Kavka Shishido|Yuuichirou Umehara|Kenta Miyake,0.743
1087822,Hellboy: The Crooked Man,"Hellboy and a rookie BPRD agent get stranded in 1950s rural Appalachia. There, they discover a small community haunted by witches, led by a local devil with a troubling connection to Hellboy's past: the Crooked Man.",5.162,/iz2GabtToVB05gLTVSH7ZvFtsMM.jpg,Fantasy|Horror|Action,Brian Taylor,Jack Kesy|Jefferson White|Adeline Rudolph|Leah McNamara|Hannah Margetson,-0.9001
1721945,AEW x NJPW x CMLL x Stardom Present Forbidden Door 2026: Buy-In,The Buy-In served as the pre-show for All Elite Wrestling's 2026 Forbidden Door event.,7.0,/9MXdGrBnHYs4odqd8uKEoBew3lx.jpg,,Unknown,Lori Ashworth|Megan Doheny|Miss Olympia|Melissa Cervantes|Maika,-0.4215
1126166,Flight Risk,"A pilot transports a U.S. Marshal accompanying a government witness to a trial in New York. As they cross the Alaskan wilderness, tensions soar and trust is tested, as not everyone on board is who they seem.",5.9,/q0bCG4NX32iIEsRFZqRtuvzNCyZ.jpg,Action|Thriller,Mel Gibson,Mark Wahlberg|Michelle Dockery|Topher Grace|Leah Remini|Maaz Ali,0.1531
1217602,London Calling,"After fleeing the UK from a job gone wrong, a down on his luck hitman is forced to babysit the son of his new crime boss and show him how to become a man.",6.593,/cpQ4VxBJO7vGV3IUdKzSNf4tH9V.jpg,Action|Crime|Comedy|Thriller,Allan Ungar,Josh Duhamel|Aidan Gillen|Jeremy Ray Taylor|Rick Hoffman|Arnold Vosloo,-0.765
911916,Spider-Man: Beyond the Spider-Verse,"Hunted by Miguel O'Hara's Spider Society and betrayed by his friends, Miles finds himself in the darkest corners of the Spider-Verse in search of a way home. Knowing that his family has been not only fractured but endangered by his calling, it's a race against the clock for Miles to travel across the wildest reaches of time and space to fight for and reunite everything he holds most dear.",0.0,/9PIhQqqI6Q4a5YjwMjxvzZcPJhf.jpg,Action|Adventure|Animation|Science Fiction,Bob Persichetti,Shameik Moore|Hailee Steinfeld|Brian Tyree Henry|Luna Lauren Vélez|Oscar Isaac,-0.2048
1481603,Hold the Fort,"A HOA turns out to be more troublesome than usual in this wildly amusing, FX-heavy freak-out about newly minted suburbanites unexpectedly forced to take part in a struggle against monstrous forces.",5.6,/fnq6itOtvCXRBjwuq96hkYu0pCX.jpg,Horror|Comedy,William Bagley,Chris Mayers|Haley Leary|Julian Smith|Tordy Clark|Hamid-Reza Benjamin Thompson,-0.7425
1196067,Worldbreaker,"Five years ago, a tear in the fabric of reality brought creatures to our world from an alternate dimension bent on our destruction. A father hides his daughter on an island to keep her safe while he prepares her for survival and the battles to come. But when the world is about to break, no place is safe.",6.015,/ahj1JU8r0uJv7QII5Uj7tKzbEsC.jpg,Action|Horror|Science Fiction,Brad Anderson,Billie Boullet|Luke Evans|Milla Jovovich|Mila Harris|Kevin Glynn,-0.128
940009,Ray Gunn,"In Metropia, a gigantic city in an alternate future as seen from 1939, private eye Raymond Gunn is drawn into a case involving aliens, murder, and a multimedia star named Venus Nova.",0.0,/qXexEAo999wlEp5rMsFnVSRaTSM.jpg,Animation|Science Fiction|Crime|Mystery,Brad Bird,Sam Rockwell|Scarlett Johansson|Tom Waits|Patton Oswalt|John Ratzenberger,-0.6908
1253000,Deathstalker,"A powerful swordsman known as Deathstalker recovers a cursed amulet from a corpse-strewn battlefield. Marked by dark magic and hunted by monstrous assassins, he must face the rising evil and break the curse.",6.007,/nEI3DnzQC1afAjJOAizx6UX27pL.jpg,Fantasy|Action|Adventure,Steven Kostanski,Daniel Bernhardt|Christina Orjalo|Paul Lazenby|Patton Oswalt|Nicholas Rice,-0.8271
1220522,Dacoit,"Betrayed by his better half, a man is convicted for a crime he didn't commit. Once free, he hunts her down in pursuit of vengeance, as their stories intertwine with a series of robberies.",6.6,/lbrnJY7E0a9xxgj2cotNp6YI4dz.jpg,Action|Romance|Thriller,Shaneil Deo,Adivi Sesh|Mrunal Thakur|Anurag Kashyap|Prakash Raj|Sunil Varma,-0.8477
1669057,Check-In,"VMX hottest star Aliya Raymundo teams up with sexy siren Anya Austria as two receptionists in a cheap motel. Their quiet routine heats up with the arrival of a mysterious regular guest who begins to stir tension, desire, and conflict in their fragile relationship.",6.25,/r7tXZoO3rfkOpYQPCXftwugwny9.jpg,Drama,Christopher Novabos,Aliya Raymundo|Anya Austria|VR Relosa|Chester Grecia,0.3612
1032863,The Love Hypothesis,"Olive Smith, a biology PhD candidate, and Dr. Adam Carlsen, a hotshot professor and well-known tyrant, enter into a fake relationship, seeing each of their carefully calculated theories on love get thrown into chaos.",0.0,/mSeGcWakOmhPd1n0QcinqIIUu1B.jpg,Romance|Comedy,Claire Scanlon,Lili Reinhart|Tom Bateman|Rachel Marsh|Nicholas Duvernay|Jaboukie Young-White,-0.2732
1353926,Keep Real,"Thirty years ago, the Super Ying Association led by Superman Wang Changhai crushed the aliens. Years later, Wang Changhai was appointed to return to his hometown to set up a combat squad, but in the town of Rheinland, which had been peaceful for many years, human feelings and courtesies have left Wang Changhai overwhelmed, creating layers of obstacles to Wang's ability to complete his mission.",3.0,/cyzcsp95W2Op3G5Gb8S2cPEnSc2.jpg,Drama|Comedy|Science Fiction,Xing Wenxiong,Bai Jingting|Wei Xiang|Zhang Guoqiang|Su Xiaoding|Huang Cailun,0.7783
539972,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",6.439,/1GvBhRxY6MELDfxFrete6BNhBB5.jpg,Action|Adventure|Thriller,J.C. Chandor,Aaron Taylor-Johnson|Ariana DeBose|Fred Hechinger|Alessandro Nivola|Christopher Abbott,-0.8112
1136867,Materialists,"A young, ambitious New York City matchmaker finds herself torn between the perfect match and her imperfect ex.",6.272,/eDo0pNruy0Qgj6BdTyHIR4cxHY8.jpg,Romance|Drama,Celine Song,Dakota Johnson|Chris Evans|Pedro Pascal|Zoë Winters|Marin Ireland,0.5423
1376484,Roid,"A solitary middle aged man marries a madwoman and builds a house on a vacant plot of land far from the village. However, his wife’s madness becomes a calamity in his tranquil life.",7.0,/sHewWBdFBJ1IDIvzCEpLOaeqTb9.jpg,Drama,Mejbaur Rahman Sumon,Mostafizur Noor Imran|Nazifa Tushi|Ahsabul Yamin Riad|Gazi Rakayet|Tutul Fakir,-0.4019
1125257,Freakier Friday,"Years after Tess and Anna endured an identity crisis, Anna now has a daughter of her own and a soon-to-be stepdaughter. As they navigate the myriad challenges that come when two families merge, Tess and Anna discover lightning might indeed strike twice.",6.77,/9wV65OmsjLAqBfDnYTkMPutXH8j.jpg,Comedy|Fantasy|Family,Nisha Ganatra,Lindsay Lohan|Jamie Lee Curtis|Julia Butters|Sophia Hammons|Manny Jacinto,-0.6486
1134517,Streets of Glória,"Gabriel, a 24-year-old anthropologist from a wealthy family from the interior of the Northeast, is gay and in the closet. Following the death of his grandmother, he decides to go to Rio de Janeiro to study the lives of sex workers. Seduced by his object of study, Gabriel will become one of them.",7.5,/b7pj2ZeuPcxsAfcFcvRXtig73aX.jpg,Drama,Felipe Sholl,Caio Macedo|Alejandro Claveaux|Diva Menner|Jade Sassará|Alan Ribeiro,-0.5994
1464533,Suzuki=Bakudan,"An unemployed man named Suzuki is taken in by police after breaking a booze vending machine. When he predicts the explosions of two bombs and claims there are more, the police start to investigate him as a terrorist. However, Suzuki first claims to know about the bombs through psychic clairvoyance, and then claims he was hypnotized to forget. He gives hints about the bombs with riddles while riling up his interrogators, especially senior detective Kiyomiya and his junior Ruike. Things seem to be connected to a disgraced cop named Hasebe, who committed suicide after a scandal some years ago. But is Suzuki actually the perpetrator behind the bombs or not?",7.607,/7d4Gb3R1W6OByg46V5TSCNbbpUW.jpg,Thriller|Mystery|Crime,Akira Nagai,Yuki Yamada|Sairi Ito|Shota Sometani|Atsuro Watabe|Jiro Sato,-0.9144
539972,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",6.439,/1GvBhRxY6MELDfxFrete6BNhBB5.jpg,Action|Adventure|Thriller,J.C. Chandor,Aaron Taylor-Johnson|Ariana DeBose|Fred Hechinger|Alessandro Nivola|Christopher Abbott,-0.8112
1136867,Materialists,"A young, ambitious New York City matchmaker finds herself torn between the perfect match and her imperfect ex.",6.272,/eDo0pNruy0Qgj6BdTyHIR4cxHY8.jpg,Romance|Drama,Celine Song,Dakota Johnson|Chris Evans|Pedro Pascal|Zoë Winters|Marin Ireland,0.5423
1376484,Roid,"A solitary middle aged man marries a madwoman and builds a house on a vacant plot of land far from the village. However, his wife’s madness becomes a calamity in his tranquil life.",7.0,/sHewWBdFBJ1IDIvzCEpLOaeqTb9.jpg,Drama,Mejbaur Rahman Sumon,Mostafizur Noor Imran|Nazifa Tushi|Ahsabul Yamin Riad|Gazi Rakayet|Tutul Fakir,-0.4019
1125257,Freakier Friday,"Years after Tess and Anna endured an identity crisis, Anna now has a daughter of her own and a soon-to-be stepdaughter. As they navigate the myriad challenges that come when two families merge, Tess and Anna discover lightning might indeed strike twice.",6.77,/9wV65OmsjLAqBfDnYTkMPutXH8j.jpg,Comedy|Fantasy|Family,Nisha Ganatra,Lindsay Lohan|Jamie Lee Curtis|Julia Butters|Sophia Hammons|Manny Jacinto,-0.6486
1134517,Streets of Glória,"Gabriel, a 24-year-old anthropologist from a wealthy family from the interior of the Northeast, is gay and in the closet. Following the death of his grandmother, he decides to go to Rio de Janeiro to study the lives of sex workers. Seduced by his object of study, Gabriel will become one of them.",7.5,/b7pj2ZeuPcxsAfcFcvRXtig73aX.jpg,Drama,Felipe Sholl,Caio Macedo|Alejandro Claveaux|Diva Menner|Jade Sassará|Alan Ribeiro,-0.5994
1464533,Suzuki=Bakudan,"An unemployed man named Suzuki is taken in by police after breaking a booze vending machine. When he predicts the explosions of two bombs and claims there are more, the police start to investigate him as a terrorist. However, Suzuki first claims to know about the bombs through psychic clairvoyance, and then claims he was hypnotized to forget. He gives hints about the bombs with riddles while riling up his interrogators, especially senior detective Kiyomiya and his junior Ruike. Things seem to be connected to a disgraced cop named Hasebe, who committed suicide after a scandal some years ago. But is Suzuki actually the perpetrator behind the bombs or not?",7.607,/7d4Gb3R1W6OByg46V5TSCNbbpUW.jpg,Thriller|Mystery|Crime,Akira Nagai,Yuki Yamada|Sairi Ito|Shota Sometani|Atsuro Watabe|Jiro Sato,-0.9144
1630409,The Debt Collector,"Haunted by guilt after prison, a former debt collector races against a terminal illness, returning to his old world to avenge loan shark victims.",0.0,/qADBUb5ybrkRVGZEFF8Z4RuOwys.jpg,Action|Thriller|Crime,Surapong Ploensang,Nadech Kugimiya|Pittaya Saechua|Chaiwat Thongsaeng|Saichia Wongwirot|Piyaphong Vongkumlao,-0.9325
842924,The Life of Chuck,"In this extraordinary story of an ordinary man, Charles 'Chuck' Krantz experiences the wonder of love, the heartbreak of loss, and the multitudes contained in all of us.",7.295,/oumprkO9bThExP8NwxBIBnvBu2v.jpg,Fantasy|Drama,Mike Flanagan,Tom Hiddleston|Benjamin Pajak|Nick Offerman|Chiwetel Ejiofor|Karen Gillan,-0.2023
1624961,No Ordinary Heist,"Inspired by the true 2004 Northern Bank robbery, two feuding bank employees are forced to execute Ireland’s biggest heist after criminals kidnap their families and threaten to kill them.",6.808,/eA2uQxSMqyljAtt920084tDrw6G.jpg,Crime|Thriller,Colin McIvor,Eddie Marsan|Éanna Hardwicke|Michelle Fairley|Eva Birthistle|Forrest Bothwell,-0.891
1216191,Oddity,"After the brutal murder of her twin sister, Darcy goes after those responsible by using haunted items as her tools for revenge.",6.686,/3Z9c1tbUhP0QruRjczPHnbx3U2D.jpg,Horror|Mystery,Damian McCarthy,Carolyn Bracken|Gwilym Lee|Steve Wall|Joe Rooney|Tadhg Murphy,-0.9325
